,date,open,time,high,low,close,volume
0,20211230.153,6450,153000,6450,6450,6450,535
1,20211230.1515,6440,151500,6440,6440,6440,50
2,20211230.151,6440,151000,6440,6440,6440,1
3,20211230.1509,6440,150900,6440,6440,6440,20
4,20211230.145,6440,145000,6440,6440,6440,460
5,20211230.1445,6450,144500,6450,6450,6450,72
6,20211230.1439,6450,143900,6450,6450,6450,30
7,20211230.1421,6460,142100,6460,6460,6460,10
8,20211230.1418,6460,141800,6460,6460,6460,1
9,20211230.1416,6430,141600,6430,6420,6420,500
10,20211230.1414,6460,141400,6460,6460,6460,230
11,20211230.1358,6460,135800,6460,6460,6460,1
12,20211230.1353,6420,135300,6420,6420,6420,220
13,20211230.1351,6420,135100,6420,6420,6420,200
14,20211230.135,6420,135000,6420,6420,6420,15
15,20211230.1345,6460,134500,6460,6460,6460,1
16,20211230.1343,6420,134300,6420,6420,6420,400
17,20211230.1341,6420,134100,6420,6420,6420,30
18,20211230.1331,6440,133100,6440,6420,6420,4000
19,20211230.1322,6460,132200,6460,6460,6460,1
20,20211230.1321,6450,132100,6450,6450,6450,170
21,20211230.1313,6450,131300,6450,6450,6450,1
22,20211230.1309,6450,130900,6450,6450,6450,151
23,20211230.1306,6450,130600,6450,6450,6450,181
24,20211230.1259,6450,125900,6450,6450,6450,139
25,20211230.1253,6450,125300,6450,6450,6450,300
26,20211230.1252,6450,125200,6450,6450,6450,2
27,20211230.1248,6450,124800,6450,6450,6450,1
28,20211230.1245,6440,124500,6450,6440,6450,8
29,20211230.124,6430,124000,6430,6430,6430,16
30,20211230.1236,6430,123600,6430,6430,6430,60
31,20211230.1235,6430,123500,6430,6430,6430,50
32,20211230.1228,6430,122800,6430,6430,6430,510
33,20211230.1227,6410,122700,6420,6410,6420,1087
34,20211230.1226,6420,122600,6420,6420,6420,91
35,20211230.1224,6420,122400,6420,6420,6420,10
36,20211230.1219,6430,121900,6430,6430,6430,200
37,20211230.1217,6420,121700,6420,6420,6420,86
38,20211230.1213,6420,121300,6420,6420,6420,553
39,20211230.121,6430,121000,6430,6430,6430,2
40,20211230.1204,6420,120400,6420,6420,6420,25
41,20211230.1157,6430,115700,6430,6430,6430,1
42,20211230.1156,6420,115600,6420,6420,6420,65
43,20211230.1152,6410,115200,6410,6410,6410,100
44,20211230.1146,6410,114600,6410,6410,6410,6
45,20211230.1145,6430,114500,6430,6430,6430,70
46,20211230.1144,6430,114400,6430,6430,6430,50
47,20211230.1138,6440,113800,6440,6440,6440,8
48,20211230.1137,6430,113700,6430,6430,6430,50
49,20211230.113,6430,113000,6430,6430,6430,3
50,20211230.1127,6430,112700,6430,6430,6430,45
51,20211230.112,6410,112000,6410,6410,6410,100
52,20211230.1118,6420,111800,6420,6410,6410,1500
53,20211230.1113,6420,111300,6420,6410,6410,115
54,20211230.111,6420,111000,6420,6410,6410,500
55,20211230.1109,6420,110900,6420,6420,6420,1
56,20211230.1108,6430,110800,6430,6430,6430,10
57,20211230.1107,6430,110700,6430,6430,6430,60
58,20211230.1105,6440,110500,6440,6440,6440,185
59,20211230.1103,6440,110300,6440,6440,6440,50
60,20211230.105,6450,105000,6450,6450,6450,10
61,20211230.1043,6440,104300,6440,6440,6440,13
62,20211230.1042,6440,104200,6440,6440,6440,67
63,20211230.1041,6450,104100,6450,6440,6440,95
64,20211230.1035,6450,103500,6450,6450,6450,78
65,20211230.1031,6450,103100,6450,6450,6450,56
66,20211230.103,6450,103000,6450,6450,6450,1
67,20211230.1027,6440,102700,6440,6440,6440,64
68,20211230.1026,6440,102600,6440,6440,6440,50
69,20211230.1024,6440,102400,6440,6440,6440,420
70,20211230.1023,6480,102300,6490,6480,6490,100
71,20211230.1013,6490,101300,6490,6490,6490,11
72,20211230.1008,6490,100800,6490,6490,6490,100
73,20211230.1007,6490,100700,6490,6490,6490,66
74,20211230.1004,6480,100400,6480,6480,6480,2
75,20211230.0959,6480,95900,6480,6480,6480,1
76,20211230.0958,6480,95800,6480,6480,6480,1
77,20211230.0957,6470,95700,6480,6470,6480,47
78,20211230.0953,6480,95300,6480,6480,6480,13
79,20211230.0951,6480,95100,6480,6480,6480,1
80,20211230.095,6430,95000,6430,6430,6430,2
81,20211230.0949,6480,94900,6480,6480,6480,1
82,20211230.0946,6500,94600,6510,6450,6450,12
83,20211230.0945,6450,94500,6500,6450,6500,28
84,20211230.0943,6450,94300,6450,6450,6450,1
85,20211230.0942,6450,94200,6450,6450,6450,1
86,20211230.0941,6420,94100,6420,6420,6420,3
87,20211230.094,6400,94000,6400,6380,6380,738
88,20211230.0939,6430,93900,6430,6430,6430,9
89,20211230.0938,6430,93800,6430,6430,6430,3
90,20211230.0936,6400,93600,6400,6400,6400,373
91,20211230.0933,6410,93300,6410,6400,6400,500
92,20211230.093,6430,93000,6430,6420,6420,269
93,20211230.0929,6430,92900,6430,6430,6430,1
94,20211230.0927,6410,92700,6410,6410,6410,94
95,20211230.0925,6420,92500,6420,6400,6400,162
96,20211230.0922,6430,92200,6430,6430,6430,40
97,20211230.0918,6400,91800,6400,6400,6400,1049
98,20211230.0917,6420,91700,6420,6400,6400,254
99,20211230.0916,6450,91600,6450,6430,6430,716
100,20211230.0914,6470,91400,6470,6440,6440,163
101,20211230.0913,6470,91300,6470,6470,6470,1
102,20211230.0912,6510,91200,6510,6470,6470,492
103,20211230.0911,6490,91100,6490,6490,6490,43
104,20211230.091,6520,91000,6520,6520,6520,1
105,20211230.0907,6490,90700,6520,6490,6520,226
106,20211230.0902,6530,90200,6530,6530,6530,3
107,20211230.0901,6500,90100,6540,6490,6540,385
108,20211230.09,6520,90000,6540,6520,6520,841
109,20211229.153,6440,153000,6440,6440,6440,191
110,20211229.1519,6450,151900,6450,6450,6450,13
111,20211229.1514,6450,151400,6450,6450,6450,200
112,20211229.1511,6450,151100,6450,6450,6450,2
113,20211229.1505,6430,150500,6450,6430,6450,1806
114,20211229.1456,6430,145600,6430,6430,6430,170
115,20211229.1455,6440,145500,6440,6430,6430,400
116,20211229.1452,6440,145200,6440,6440,6440,232
117,20211229.145,6440,145000,6440,6440,6440,210
118,20211229.1449,6440,144900,6440,6440,6440,15
119,20211229.1446,6440,144600,6440,6440,6440,10
120,20211229.1441,6440,144100,6440,6440,6440,90
121,20211229.144,6440,144000,6440,6440,6440,100
122,20211229.1437,6450,143700,6450,6450,6450,1
123,20211229.1432,6450,143200,6450,6450,6450,1
124,20211229.1429,6440,142900,6440,6440,6440,10
125,20211229.1424,6450,142400,6450,6450,6450,8
126,20211229.1406,6450,140600,6450,6450,6450,3
127,20211229.1405,6450,140500,6450,6450,6450,10
128,20211229.14,6450,140000,6450,6450,6450,1
129,20211229.1359,6460,135900,6460,6450,6450,41
130,20211229.1356,6460,135600,6460,6460,6460,2
131,20211229.1348,6460,134800,6460,6460,6460,50
132,20211229.1346,6470,134600,6470,6470,6470,1
133,20211229.1329,6470,132900,6470,6470,6470,12
134,20211229.1326,6470,132600,6470,6470,6470,3
135,20211229.1324,6470,132400,6470,6470,6470,60
136,20211229.1312,6450,131200,6450,6440,6440,1273
137,20211229.1302,6450,130200,6450,6450,6450,127
138,20211229.1256,6460,125600,6460,6450,6450,200
139,20211229.1238,6470,123800,6470,6470,6470,1
140,20211229.1235,6450,123500,6450,6450,6450,20
141,20211229.1225,6450,122500,6450,6450,6450,46
142,20211229.1222,6450,122200,6450,6450,6450,77
143,20211229.121,6450,121000,6450,6450,6450,67
144,20211229.1209,6460,120900,6460,6460,6460,10
145,20211229.1208,6470,120800,6470,6470,6470,82
146,20211229.1204,6470,120400,6470,6470,6470,15
147,20211229.1203,6470,120300,6470,6470,6470,1
148,20211229.1157,6440,115700,6440,6440,6440,31
149,20211229.1138,6440,113800,6440,6440,6440,817
150,20211229.1136,6440,113600,6440,6440,6440,50
151,20211229.1134,6440,113400,6440,6440,6440,100
152,20211229.1129,6440,112900,6440,6440,6440,10
153,20211229.1119,6440,111900,6440,6440,6440,190
154,20211229.1118,6470,111800,6470,6470,6470,1
155,20211229.1105,6470,110500,6470,6470,6470,1
156,20211229.1104,6440,110400,6440,6440,6440,100
157,20211229.1102,6440,110200,6440,6440,6440,1
158,20211229.1059,6470,105900,6470,6470,6470,1
159,20211229.1058,6440,105800,6440,6440,6440,102
160,20211229.1048,6440,104800,6440,6440,6440,465
161,20211229.1045,6440,104500,6440,6440,6440,330
162,20211229.1044,6470,104400,6470,6470,6470,10
163,20211229.1035,6480,103500,6480,6480,6480,1
164,20211229.1034,6440,103400,6440,6440,6440,100
165,20211229.103,6480,103000,6480,6480,6480,2
166,20211229.1029,6480,102900,6480,6480,6480,1
167,20211229.1026,6450,102600,6450,6450,6450,196
168,20211229.1023,6440,102300,6440,6440,6440,100
169,20211229.1019,6450,101900,6450,6450,6450,18
170,20211229.1018,6450,101800,6450,6450,6450,1
171,20211229.1017,6440,101700,6440,6440,6440,1
172,20211229.1014,6450,101400,6450,6450,6450,20
173,20211229.1013,6450,101300,6450,6450,6450,1
174,20211229.1012,6450,101200,6450,6450,6450,14
175,20211229.1007,6450,100700,6450,6450,6450,20
176,20211229.1005,6450,100500,6450,6450,6450,37
177,20211229.0957,6450,95700,6450,6450,6450,3
178,20211229.0954,6450,95400,6450,6450,6450,1
179,20211229.0951,6460,95100,6460,6460,6460,926
180,20211229.0946,6460,94600,6460,6460,6460,63
181,20211229.0942,6460,94200,6460,6460,6460,2
182,20211229.0935,6460,93500,6460,6460,6460,3
183,20211229.093,6460,93000,6460,6460,6460,1
184,20211229.0925,6420,92500,6420,6410,6410,100
185,20211229.0924,6470,92400,6480,6470,6480,3
186,20211229.0923,6470,92300,6470,6470,6470,30
187,20211229.092,6470,92000,6470,6470,6470,1
188,20211229.0918,6450,91800,6450,6410,6410,220
189,20211229.0915,6450,91500,6470,6400,6470,601
190,20211229.0914,6450,91400,6450,6450,6450,3
191,20211229.0913,6430,91300,6450,6410,6450,1681
192,20211229.0911,6430,91100,6430,6400,6400,101
193,20211229.0907,6430,90700,6430,6430,6430,48
194,20211229.0903,6440,90300,6440,6440,6440,31
195,20211228.153,6440,153000,6440,6440,6440,751
196,20211228.1519,6450,151900,6450,6440,6450,593
197,20211228.1515,6440,151500,6440,6440,6440,8
198,20211228.1514,6440,151400,6440,6440,6440,70
199,20211228.1513,6440,151300,6440,6440,6440,229
200,20211228.1512,6440,151200,6440,6440,6440,340
201,20211228.1511,6450,151100,6450,6450,6450,326
202,20211228.1508,6460,150800,6460,6460,6460,1
203,20211228.1507,6460,150700,6460,6450,6450,110
204,20211228.1506,6450,150600,6450,6450,6450,102
205,20211228.1505,6450,150500,6450,6450,6450,248
206,20211228.1503,6460,150300,6460,6460,6460,2
207,20211228.1502,6450,150200,6460,6450,6460,113
208,20211228.15,6450,150000,6450,6450,6450,100
209,20211228.1459,6450,145900,6450,6450,6450,57
210,20211228.1458,6450,145800,6450,6450,6450,43
211,20211228.1457,6450,145700,6450,6450,6450,100
212,20211228.145,6450,145000,6450,6450,6450,100
213,20211228.1449,6460,144900,6460,6460,6460,1
214,20211228.1438,6440,143800,6440,6440,6440,50
215,20211228.1435,6440,143500,6440,6440,6440,40
216,20211228.1434,6450,143400,6450,6440,6440,15
217,20211228.1432,6450,143200,6450,6450,6450,434
218,20211228.1428,6450,142800,6450,6450,6450,100
219,20211228.1423,6450,142300,6450,6450,6450,1
220,20211228.1422,6440,142200,6440,6440,6440,611
221,20211228.1412,6440,141200,6440,6440,6440,16
222,20211228.1411,6440,141100,6440,6440,6440,484
223,20211228.1408,6440,140800,6440,6440,6440,155
224,20211228.1355,6440,135500,6440,6430,6430,702
225,20211228.1351,6440,135100,6440,6440,6440,10
226,20211228.1349,6440,134900,6440,6440,6440,10
227,20211228.1346,6440,134600,6440,6440,6440,221
228,20211228.1345,6450,134500,6450,6450,6450,4
229,20211228.1344,6450,134400,6450,6450,6450,24
230,20211228.1334,6440,133400,6440,6440,6440,192
231,20211228.133,6440,133000,6440,6440,6440,20
232,20211228.1328,6440,132800,6440,6440,6440,48
233,20211228.1326,6440,132600,6440,6440,6440,64
234,20211228.1324,6430,132400,6430,6430,6430,5
235,20211228.1319,6450,131900,6450,6430,6430,7000
236,20211228.1314,6450,131400,6450,6450,6450,1
237,20211228.1313,6460,131300,6460,6460,6460,10
238,20211228.1304,6460,130400,6460,6460,6460,175
239,20211228.1303,6460,130300,6480,6460,6480,56
240,20211228.13,6460,130000,6460,6460,6460,250
241,20211228.1254,6460,125400,6460,6460,6460,10
242,20211228.1251,6460,125100,6460,6460,6460,100
243,20211228.1247,6460,124700,6460,6460,6460,275
244,20211228.1243,6480,124300,6480,6480,6480,20
245,20211228.1242,6460,124200,6480,6460,6480,501
246,20211228.1237,6460,123700,6460,6460,6460,32
247,20211228.1233,6470,123300,6470,6470,6470,7
248,20211228.1232,6470,123200,6470,6470,6470,10
249,20211228.1226,6460,122600,6460,6460,6460,211
250,20211228.122,6460,122000,6460,6460,6460,162
251,20211228.1214,6460,121400,6460,6460,6460,636
252,20211228.121,6470,121000,6470,6470,6470,80
253,20211228.1206,6470,120600,6470,6470,6470,10
254,20211228.1205,6460,120500,6460,6460,6460,459
255,20211228.1204,6460,120400,6460,6460,6460,200
256,20211228.1137,6490,113700,6490,6490,6490,231
257,20211228.1133,6490,113300,6490,6490,6490,1
258,20211228.112,6490,112000,6490,6490,6490,1
259,20211228.1112,6490,111200,6490,6490,6490,200
260,20211228.111,6490,111000,6490,6490,6490,20
261,20211228.1107,6490,110700,6490,6490,6490,10
262,20211228.1059,6490,105900,6490,6490,6490,50
263,20211228.1058,6460,105800,6460,6450,6450,72
264,20211228.1055,6450,105500,6450,6450,6450,30
265,20211228.1047,6450,104700,6450,6450,6450,280
266,20211228.1042,6460,104200,6460,6450,6450,163
267,20211228.104,6460,104000,6460,6460,6460,16
268,20211228.1036,6490,103600,6490,6490,6490,1
269,20211228.1035,6470,103500,6470,6470,6470,20
270,20211228.1033,6490,103300,6490,6460,6460,129
