,date,time,open,high,low,close,volume
0,20211230,153500,1165,1165,1165,1165,20
1,20211230,153000,1165,1165,1165,1165,1051
2,20211230,151900,1170,1170,1165,1165,230
3,20211230,151800,1165,1165,1165,1165,1
4,20211230,151600,1170,1170,1170,1170,1
5,20211230,151500,1165,1165,1165,1165,1
6,20211230,151400,1170,1170,1165,1165,2
7,20211230,151300,1165,1165,1165,1165,1
8,20211230,151200,1170,1170,1170,1170,2
9,20211230,151100,1170,1170,1165,1165,895
10,20211230,151000,1170,1170,1170,1170,2
11,20211230,150900,1165,1165,1165,1165,2
12,20211230,150800,1165,1170,1165,1170,67
13,20211230,150400,1165,1165,1165,1165,1
14,20211230,150300,1170,1170,1170,1170,25
15,20211230,150200,1170,1170,1165,1165,22
16,20211230,150000,1165,1165,1165,1165,1
17,20211230,145900,1165,1165,1165,1165,844
18,20211230,145800,1170,1170,1170,1170,42
19,20211230,145200,1170,1170,1165,1170,125
20,20211230,145000,1165,1165,1165,1165,122
21,20211230,144900,1165,1170,1165,1170,46
22,20211230,144800,1170,1170,1170,1170,10
23,20211230,144700,1165,1165,1165,1165,1
24,20211230,144200,1165,1165,1165,1165,320
25,20211230,143600,1165,1165,1165,1165,1
26,20211230,143100,1170,1170,1170,1170,68
27,20211230,142500,1165,1170,1165,1170,2
28,20211230,142400,1165,1170,1165,1170,3
29,20211230,142300,1165,1165,1165,1165,1
30,20211230,142200,1170,1170,1170,1170,3
31,20211230,141500,1165,1165,1165,1165,50
32,20211230,141300,1165,1165,1165,1165,1
33,20211230,140400,1165,1165,1165,1165,1
34,20211230,140000,1165,1165,1165,1165,1
35,20211230,135300,1170,1170,1165,1165,2501
36,20211230,134900,1165,1165,1165,1165,1
37,20211230,134800,1165,1165,1165,1165,2
38,20211230,134700,1165,1170,1165,1165,19
39,20211230,134500,1170,1175,1165,1165,32
40,20211230,134200,1165,1165,1165,1165,1
41,20211230,133900,1165,1165,1165,1165,20
42,20211230,133600,1165,1165,1165,1165,1
43,20211230,133500,1175,1175,1175,1175,1
44,20211230,133200,1165,1165,1165,1165,1
45,20211230,132600,1170,1170,1165,1165,52
46,20211230,131400,1165,1165,1165,1165,1
47,20211230,130100,1170,1170,1165,1165,5
48,20211230,130000,1165,1165,1165,1165,1
49,20211230,125900,1165,1165,1165,1165,1
50,20211230,125800,1165,1165,1165,1165,2
51,20211230,125700,1175,1175,1175,1175,1
52,20211230,124900,1165,1165,1165,1165,92
53,20211230,124400,1165,1165,1165,1165,1
54,20211230,124000,1165,1165,1165,1165,1
55,20211230,123600,1170,1170,1165,1165,2
56,20211230,123500,1175,1175,1175,1175,5
57,20211230,123400,1165,1165,1165,1165,1
